,uuid,dob,sex,num_course_taken,current_career_path_id,time_spent_hrs,first_name,last_name,street,city,state,zip,email,career_path_name,hours_to_complete,job_category,avg_salary
3941,3942,2004-01-23,M,3,6,4.98,Randal,Tjerks,877 Lost Hickory, West Perrine, Alaska, 54594,randal_tjerks4430@woohoo.com,frontend engineer,20,student,10000
3942,3943,1954-07-29,F,13,0,0.0,Ella,Doorn,252 Apple Mill, College Station, Tennessee, 51149,ella5831@hmail.com,undecided,20,software developer,110000
3943,3944,1976-06-14,M,12,3,12.81,Duncan,van,923 Crescent Isle, Rudyard, Tennessee, 92494,duncan_vanderpauw533@inlook.com,data analyst,12,HR,80000
3944,3945,1948-10-17,F,0,6,9.21,Anissa,Taets,129 Eighth Court, Wellsburg, Arkansas, 32153,taets9941@woohoo.com,frontend engineer,20,creative,66000
3945,3946,1985-08-07,N,0,1,18.05,Reuben,Stein,561 Forest Divide, Thomasboro village, Iowa, 73746,reuben5671@woohoo.com,data scientist,20,financial services,135000
3946,3947,1980-05-17,M,5,8,3.4,Kurtis,van,299 Gentle Flat Route, Ruskin, Vermont, 19478,vanderlip9657@inlook.com,android developer,27,creative,66000
3947,3948,1971-10-25,F,14,9,21.8,Allena,Edwards,218 Tawny Crescent Road, Rockledge borough, Ohio, 80886,edwards8994@hmail.com,machine learning engineer,35,software developer,110000
3948,3949,1947-01-26,M,12,5,10.54,Benito,Massey,313 Heather Bend, Garden Plain, California, 87292,massey5638@inlook.com,backend engineer,18,financial services,135000
3949,3950,1991-12-01,F,4,4,16.53,Brianne,Meskes,796 Nectar Pass, Banning, South Carolina, 29278,meskes7594@inlook.com,software engineering,25,analytics,86000
3950,3951,1976-12-21,F,0,8,26.13,Wenona,van,727 Emerald Avenue, Hood River, North Dakota, 88999,wenona338@woohoo.com,android developer,27,creative,66000
3951,3952,1945-04-18,N,6,3,3.09,Elvina,Boltendal,651 E Fawn Passage, Vails Gate, New York, 75043,elvina8698@inlook.com,data analyst,12,financial services,135000
3952,3953,1980-06-05,M,7,8,5.95,Clayton,Yang,P.O. Box 36848, Pennington, Mississippi, 45654,clayton5102@inlook.com,android developer,27,HR,80000
3953,3954,1985-01-24,M,14,0,0.0,Anton,van,P.O. Box 22711, Marquette village, Arkansas, 16781,vanekelenburg1049@hmail.com,undecided,20,creative,66000
3954,3955,1993-08-03,N,13,4,4.77,Rolf,Fitzpatrick,755 Wall Row, Pindall, Texas, 77623,fitzpatrick7240@hmail.com,software engineering,25,engineer,101000
3955,3956,1982-10-11,M,12,8,7.11,Elden,Spears,66 Middle Driveway, Crowell, Rhode Island, 11499,elden7045@coldmail.com,android developer,27,creative,66000
3956,3957,1945-05-17,M,1,6,7.55,Perry,Bijl,283 Fourth Parade, Etowah, Massachusetts, 09792,perry_bijl290@coldmail.com,frontend engineer,20,analytics,86000
3957,3958,2002-10-14,F,7,7,11.96,Lorriane,van,879 Thunder Gate Station, Butler borough, Vermont, 72213,vangemeren5802@woohoo.com,iOS developer,27,student,10000
3958,3959,1988-04-05,F,13,3,9.12,Reynalda,George,962 Shady Plain, Chapin village, Texas, 24124,reynalda_george7606@inlook.com,data analyst,12,HR,80000
3959,3960,1983-08-30,M,4,6,2.66,Emory,Kelly,401 Crescent Dell, Kellogg, Virginia, 62020,kelly7420@hmail.com,frontend engineer,20,creative,66000
3960,3961,1967-04-28,M,2,5,6.47,Edgardo,Downs,639 Club Acres, Reklaw, Maine, 74123,edgardo_downs9448@hmail.com,backend engineer,18,software developer,110000
3961,3962,1991-05-03,F,6,3,3.52,Freida,Norris,980 Crescent Union, Fort Lauderdale, Kentucky, 88570,freida5056@hmail.com,data analyst,12,analytics,86000
3962,3963,1945-08-12,N,1,1,17.47,Porter,Gentry,791 Sunny Rise, Heber, Colorado, 03565,porter4237@woohoo.com,data scientist,20,financial services,135000
3963,3964,1998-09-17,F,10,9,2.78,Roxy,Mcclain,309 Dewy Wagon, Clark, West Virginia, 94624,roxy_mcclain5487@woohoo.com,machine learning engineer,35,HR,80000
3964,3965,1943-04-24,M,6,0,0.0,Enoch,Garcia,225 Thunder Jetty, Melbourne, South Carolina, 65086,garcia739@coldmail.com,undecided,20,software developer,110000
3965,3966,1943-01-29,F,14,0,0.0,Mittie,Froemke,630 Sleepy Elm, Hummels borough, Louisiana, 29422,mittie3924@woohoo.com,undecided,20,analytics,86000
3966,3967,1961-11-25,F,0,3,4.87,Myrtle,Mayo,406 High Ledge, Talbotton, Idaho, 52106,myrtle1819@inlook.com,data analyst,12,software developer,110000
3967,3968,1990-01-16,N,3,4,15.94,Shila,Gould,811 Broad Lane, Verplanck, Utah, 56734,gould4465@hmail.com,software engineering,25,education,61000
3968,3969,1984-08-14,F,11,5,6.32,Domitila,Beck,671 Circle Ridge, Miami Springs, Utah, 86362,beck3040@inlook.com,backend engineer,18,analytics,86000
3969,3970,1960-11-12,M,10,8,11.26,Ed,Oliver,988 Foggy Fifth Quay, Utica village, Alabama, 59922,oliver1846@woohoo.com,android developer,27,analytics,86000
3970,3971,1986-11-07,M,9,1,10.47,Foster,Ford,14 Jagged Rapid, Brownsville village, Alaska, 17621,ford4171@hmail.com,data scientist,20,engineer,101000
3971,3972,1953-02-19,F,11,9,8.71,Sheri,van,P.O. Box 66555, Holyrood, Arizona, 34879,sheri_vandergoot6853@inlook.com,machine learning engineer,35,financial services,135000
3972,3973,1986-06-30,M,15,0,0.0,Mervin,Harrison,669 Mountain Arbor, Garber, North Carolina, 29320,harrison2362@inlook.com,undecided,20,software developer,110000
3973,3974,1951-03-05,M,3,0,0.0,Steven,Copeland,P.O. Box 81316, Haralson, Tennessee, 80550,steven_copeland8374@hmail.com,undecided,20,financial services,135000
3974,3975,1943-12-07,M,0,0,0.0,Monroe,Douglas,150 Wishing Main, Iaeger, Wyoming, 35664,monroe3511@woohoo.com,undecided,20,HR,80000
3975,3976,1975-04-25,M,12,5,2.85,Duane,Gilberts,229 Middle Willow, Gasconade, Kansas, 08912,duane_gilberts7362@woohoo.com,backend engineer,18,analytics,86000
3976,3977,1969-07-22,M,14,10,5.74,Gene,Foppen,214 Heather Terrace, South Elgin village, Missouri, 55345,foppen4292@coldmail.com,ux/ui designer,15,education,61000
3977,3978,1966-06-21,F,2,10,13.23,Gayle,Dejesus,863 Forge Walk, Poquoson, Virginia, 20466,dejesus3961@woohoo.com,ux/ui designer,15,engineer,101000
3978,3979,1990-03-29,N,13,5,16.34,Bronwyn,van,P.O. Box 39783, Kandiyohi, Georgia, 78902,bronwyn_vanoost7030@hmail.com,backend engineer,18,HR,80000
3979,3980,1983-03-07,M,14,3,3.12,Kelvin,van,P.O. Box 64122, East Quincy, Hawaii, 75379,kelvin_vanes2095@hmail.com,data analyst,12,analytics,86000
3980,3981,2004-08-15,M,14,3,11.76,Doyle,Nel,272 Iron Camp, New Market, Maryland, 42029,doyle_nel2104@woohoo.com,data analyst,12,student,10000
3981,3982,1986-03-14,M,13,3,3.59,Barney,Rodriquez,P.O. Box 73093, Crane, West Virginia, 13733,barney4046@coldmail.com,data analyst,12,software developer,110000
3982,3983,1998-10-03,M,11,6,17.6,Eduardo,Soto,P.O. Box 29591, Ranchette Estates, Florida, 17371,eduardo_soto5640@inlook.com,frontend engineer,20,education,61000
3983,3984,1986-06-16,F,9,6,8.43,Alma,van,58 Honey Track, Terre Hill borough, Washington, 98482,vandentreek8740@hmail.com,frontend engineer,20,creative,66000
3984,3985,1944-11-10,M,6,4,0.61,Leroy,van,963 Forge Mill, Carmel, South Dakota, 31979,leroy3550@hmail.com,software engineering,25,creative,66000
3985,3986,1969-07-11,F,8,8,26.6,Nita,Leon,320 River Edge, South Sioux, Oklahoma, 22902,nita2164@hmail.com,android developer,27,financial services,135000
3986,3987,1999-09-30,N,0,5,14.71,Jacquelynn,van,145 Amber Elk, Rivesville, Nebraska, 68344,vanmaurik9167@hmail.com,backend engineer,18,analytics,86000
3987,3988,1965-07-06,F,11,1,3.57,France,van,P.O. Box 46269, Cottage, Indiana, 64793,france3933@hmail.com,data scientist,20,software developer,110000
3988,3989,1979-04-06,M,8,6,9.48,Lyndon,Faulkner,35 Dusty Fork Approach, Excel, Maine, 71436,faulkner688@woohoo.com,frontend engineer,20,creative,66000
3989,3990,1955-10-26,M,1,7,21.6,Dexter,Watson,P.O. Box 86137, Spiritwood Lake, North Carolina, 53982,dexter1141@woohoo.com,iOS developer,27,education,61000
3990,3991,1948-06-04,M,6,4,21.61,Lucas,van,188 Dale Dam, Skyline View, Arkansas, 66200,lucas3185@woohoo.com,software engineering,25,HR,80000
3991,3992,1988-05-02,F,9,7,19.31,Elmira,Stevens,48 Silver Hickory, Vinita, California, 31096,elmira_stevens3764@woohoo.com,iOS developer,27,creative,66000
3992,3993,1954-01-22,M,0,8,6.31,Curt,Fritz,393 Leaf Viaduct, Bountiful, Arizona, 00064,fritz1329@hmail.com,android developer,27,HR,80000
3993,3994,1942-05-14,M,15,7,24.09,Phil,Blair,638 Camp Crossing, Baneberry, Alabama, 40031,phil385@woohoo.com,iOS developer,27,software developer,110000
3994,3995,1951-10-23,F,0,3,10.41,Christinia,Herfkens,26 Grand Stravenue, Atwood borough, Massachusetts, 41103,herfkens5572@inlook.com,data analyst,12,financial services,135000
3995,3996,1947-11-06,F,3,1,1.1,Brittani,Shields,74 Amber Butterfly, Fulton village, Rhode Island, 33141,shields887@hmail.com,data scientist,20,engineer,101000
3996,3997,1987-04-04,F,15,10,15.35,Regenia,Boyd,742 Fox Curve, Haines, Georgia, 24922,regenia3261@inlook.com,ux/ui designer,15,creative,66000
3997,3998,1994-12-07,F,1,2,17.68,Lavona,Koopman,62 Grand Horse Oval, Oconee village, Iowa, 10230,koopman4244@coldmail.com,data engineer,20,engineer,101000
3998,3999,1951-04-14,M,2,10,1.07,Jude,Kuchler,P.O. Box 26575, Hobgood, California, 66131,jude_kuchler8772@woohoo.com,ux/ui designer,15,creative,66000
3999,4000,1974-12-07,F,15,1,10.27,Stefania,Lane,885 Rustic Treasure, Winterset, South Carolina, 81953,lane250@inlook.com,data scientist,20,software developer,110000
4000,4001,1942-12-21,M,10,3,9.19,Jarod,Carroll,397 Heather Goose, Crowell, Maryland, 43949,jarod8766@hmail.com,data analyst,12,analytics,86000
4001,4002,1966-03-05,F,10,7,20.19,Joycelyn,Jelis,339 Cozy Brook Divide, Echo Lake, Maryland, 40334,joycelyn_jelis8778@hmail.com,iOS developer,27,engineer,101000
4002,4003,1964-02-12,F,0,9,34.47,Dotty,Mooij,75 Broad Brook, Richland, Rhode Island, 47760,dotty918@coldmail.com,machine learning engineer,35,analytics,86000
4003,4004,1976-09-12,F,7,9,26.28,Blossom,Shea,391 Broad Goose, Black Springs, Minnesota, 14430,blossom7144@hmail.com,machine learning engineer,35,engineer,101000
4004,4005,1994-08-20,F,1,7,1.96,Emma,Laponder,P.O. Box 41790, Olney Springs, North Dakota, 02801,emma_laponder3361@coldmail.com,iOS developer,27,engineer,101000
4005,4006,2002-02-16,M,3,9,0.8,Anthony,Drinhuijzen,819 Lazy Lock Trail, Willow Valley, Mississippi, 52719,anthony8758@coldmail.com,machine learning engineer,35,student,10000
4006,4007,1954-01-09,N,7,10,8.09,Blossom,Nguyen,969 Grand Rest, Fulton village, North Carolina, 14704,nguyen6180@woohoo.com,ux/ui designer,15,engineer,101000
4007,4008,1982-05-20,F,3,7,15.01,Kallie,Green,773 Dusty Ironwood Beach, Clairton, Georgia, 20911,green2129@woohoo.com,iOS developer,27,HR,80000
4008,4009,1989-12-11,N,0,5,11.27,Stewart,Brock,433 Burning Lake Ramp, Leipsic village, Virginia, 62316,brock9903@hmail.com,backend engineer,18,software developer,110000
4009,4010,1981-01-07,F,2,0,0.0,Noma,Lorentz,P.O. Box 80463, Egg Harbor village, Indiana, 29162,lorentz6455@coldmail.com,undecided,20,financial services,135000
4010,4011,1975-06-09,M,13,8,15.24,Jefferey,Snow,P.O. Box 22438, Onaka, Wyoming, 99864,jefferey_snow4731@inlook.com,android developer,27,analytics,86000
4011,4012,1996-01-16,F,5,0,0.0,Nettie,Hayes,150 Rustic Washington Extension, Powder Springs, Washington, 21038,nettie2074@woohoo.com,undecided,20,education,61000
4012,4013,1971-12-19,F,11,2,7.22,Vernon,Alvarez,985 NE Main, Howey-in-the-Hills, Indiana, 77313,alvarez9183@hmail.com,data engineer,20,creative,66000
4013,4014,1973-09-04,N,12,5,15.66,Dallas,Kock,296 Ninth Bridge, Lukachukai, Wyoming, 83957,dallas2560@woohoo.com,backend engineer,18,HR,80000
4014,4015,1944-09-01,M,12,5,16.73,Luther,Reyes,367 Clear Spur, Brimfield village, Kansas, 03399,luther3676@coldmail.com,backend engineer,18,education,61000
4015,4016,1988-08-06,N,8,9,31.97,Clarinda,Moses,P.O. Box 67595, Madeira, Colorado, 06833,clarinda4781@coldmail.com,machine learning engineer,35,HR,80000
4016,4017,1964-03-10,F,7,10,7.23,Kimberley,van,200 Velvet Forge Mews, Upland borough, Nevada, 12633,kimberley_vanlangelaer3933@hmail.com,ux/ui designer,15,software developer,110000
4017,4018,1952-07-14,M,10,3,2.13,Thanh,Reynolds,440 Middle Glade, Pittman, Utah, 31863,reynolds6253@coldmail.com,data analyst,12,financial services,135000
4018,4019,2004-10-12,F,14,6,14.1,Laurice,Siteur,584 Golden Peavey Plain, Sprague, Alaska, 13191,laurice_siteur5792@woohoo.com,frontend engineer,20,student,10000
4019,4020,1973-09-10,M,12,0,0.0,Trent,Branch,373 Tawny Zephyr, New York, Maryland, 46806,trent4626@woohoo.com,undecided,20,software developer,110000
4020,4021,1961-10-18,M,4,5,13.86,Eugene,Mccullough,53 Fourth Junction, Houston Acres, Missouri, 70082,mccullough8092@inlook.com,backend engineer,18,analytics,86000
4021,4022,1960-02-06,M,0,5,12.42,Noe,Hickman,867 Hidden Anchor Path, Red Bluff, Maryland, 89159,noe4527@hmail.com,backend engineer,18,education,61000
4022,4023,1968-08-08,F,3,3,5.22,Magda,Wijnslagers,34 Heather Fifth, Rumson borough, Minnesota, 17565,magda_wijnslagers7898@coldmail.com,data analyst,12,software developer,110000
4023,4024,1984-09-10,F,11,0,0.0,Grisel,Santos,76 Old Shadow, Regan, Connecticut, 68671,grisel8757@hmail.com,undecided,20,HR,80000
4024,4025,1998-10-23,M,12,7,19.73,Anibal,Kastelein,290 Pleasant Forest, Miller Landing, Montana, 51925,kastelein2082@coldmail.com,iOS developer,27,software developer,110000
4025,4026,1973-09-30,M,11,0,0.0,Cristobal,van,P.O. Box 28634, Duncan, Vermont, 27554,cristobal5866@inlook.com,undecided,20,analytics,86000
4026,4027,1965-04-24,M,12,10,14.63,Pasquale,Simpson,P.O. Box 27643, Wartburg, New York, 12384,pasquale3994@hmail.com,ux/ui designer,15,financial services,135000
4027,4028,1997-11-30,N,13,4,2.08,Jamison,van,988 Willow Terrace, Stearns, Hawaii, 23684,vanwieringen3543@inlook.com,software engineering,25,HR,80000
4028,4029,1949-09-30,M,15,7,17.55,Fredrick,Stout,P.O. Box 15779, Meadville, Arkansas, 15881,fredrick2560@hmail.com,iOS developer,27,HR,80000
4029,4030,1983-11-28,M,14,10,5.14,Josue,Lorentz,203 Fawn Junction, Callicoon, Idaho, 62407,josue2924@hmail.com,ux/ui designer,15,HR,80000
4030,4031,1945-02-08,F,15,0,0.0,Natacha,de,752 SE Annex, Velma, New Hampshire, 91226,deberg7915@hmail.com,undecided,20,financial services,135000
4031,4032,2004-01-06,F,3,1,7.05,Angelo,Yang,252 SE Mount, North Creek, Arizona, 23389,yang152@hmail.com,data scientist,20,student,10000
4032,4033,1976-03-31,N,9,10,12.8,Angelika,van,317 SW Hickory, North English, Kentucky, 45958,angelika_vankrieken8377@woohoo.com,ux/ui designer,15,HR,80000
4033,4034,1990-09-12,M,15,9,32.39,Ross,Page,414 Cloud Bend, Galliano, Illinois, 63648,ross4980@inlook.com,machine learning engineer,35,analytics,86000
4034,4035,1983-08-07,F,0,1,11.22,Malia,Kirk,244 Hidden Autumn Walk, Corning village, South Dakota, 62766,malia7221@woohoo.com,data scientist,20,HR,80000
4035,4036,1991-03-13,M,14,7,7.51,Lyndon,Booker,60 Easy Washington, Holdenville, South Carolina, 68042,lyndon4039@woohoo.com,iOS developer,27,financial services,135000
4036,4037,1980-11-22,M,3,4,14.33,Denis,van,707 Iron Horse Avenue, Mediapolis, Arizona, 40422,denis_vandam7199@inlook.com,software engineering,25,financial services,135000
4037,4038,1982-09-11,N,2,1,1.62,Moses,Buning,447 Amber Annex, Clementon borough, Mississippi, 24691,moses620@woohoo.com,data scientist,20,analytics,86000
4038,4039,1961-11-19,F,10,10,6.7,Pinkie,Ophorst,359 Clear Rabbit Run, Sun Prairie, Minnesota, 26641,pinkie4050@coldmail.com,ux/ui designer,15,education,61000
4039,4040,1967-03-27,M,15,1,13.6,Dudley,van,759 Cedar Underpass, Homer, Nebraska, 21159,dudley5167@hmail.com,data scientist,20,analytics,86000
4040,4041,2001-12-01,M,13,10,3.75,Eldridge,Vargas,803 E Overpass, Mutual, Maryland, 58201,eldridge_vargas516@coldmail.com,ux/ui designer,15,engineer,101000
4041,4042,1946-10-25,F,3,0,0.0,Alba,van,P.O. Box 48472, Oxford borough, Vermont, 45758,vanderklugt3733@woohoo.com,undecided,20,HR,80000
4042,4043,1997-06-09,F,9,5,14.42,Ariane,Kuklinski,114 Embers Haven, Duncannon borough, Kentucky, 36514,kuklinski8234@hmail.com,backend engineer,18,financial services,135000
4043,4044,1995-12-16,N,2,8,24.48,Iluminada,Logan,156 Red Park, Highland Springs, Vermont, 25564,iluminada_logan6211@inlook.com,android developer,27,creative,66000
4044,4045,1955-02-06,M,6,8,8.14,Wilbur,Cannon,964 Course Quay, Bar Harbor, Arkansas, 91629,cannon6927@inlook.com,android developer,27,creative,66000
4045,4046,1944-03-31,F,4,3,9.73,Lala,Groeneveld,844 Gentle Bear Parade, Clarksburg, Alabama, 84373,lala5006@coldmail.com,data analyst,12,software developer,110000
4046,4047,1979-12-10,M,8,1,3.74,Aldo,Aerts,944 Velvet Crossroad, East Palo Alto, Idaho, 16119,aerts6387@hmail.com,data scientist,20,financial services,135000
4047,4048,1955-10-25,F,1,10,6.51,Mimi,Knechtjes,7 Bear Dam, Rockport, California, 63860,mimi7329@woohoo.com,ux/ui designer,15,creative,66000
4048,4049,1948-09-23,N,9,1,8.79,Craig,Greene,P.O. Box 58884, Gu-Win, Oklahoma, 81923,craig_greene9755@coldmail.com,data scientist,20,education,61000
4049,4050,1992-01-19,F,15,4,7.58,Alta,Oosthuijzen,168 Summit Beach, Riverdale Park, Rhode Island, 61435,alta2881@woohoo.com,software engineering,25,software developer,110000
4050,4051,1973-04-18,F,7,7,24.58,Julio,Klapmuts,P.O. Box 80574, Copeland, Washington, 28083,julio_klapmuts6118@woohoo.com,iOS developer,27,financial services,135000
4051,4052,1960-09-01,F,8,4,16.82,Dianne,van,P.O. Box 26119, Cranston, Ohio, 92279,dianne_vanstaden7704@inlook.com,software engineering,25,creative,66000
4052,4053,1990-06-28,N,0,4,12.52,Darell,de,P.O. Box 24967, Westlake Village, North Dakota, 94079,darell1931@inlook.com,software engineering,25,education,61000
4053,4054,1997-12-19,N,9,9,6.33,Casey,Asselaer,880 Grand Timber Valley, Lawai, California, 48548,asselaer617@inlook.com,machine learning engineer,35,HR,80000
4054,4055,1942-07-15,M,0,7,10.7,Tristan,van,P.O. Box 84913, Big Bear, New Hampshire, 54394,vanessevelt5432@hmail.com,iOS developer,27,HR,80000
4055,4056,1988-08-18,F,13,9,6.94,Thea,Gaines,408 S Richmond, Trout Lake, Wisconsin, 79726,thea_gaines9718@coldmail.com,machine learning engineer,35,creative,66000
4056,4057,1956-04-02,N,0,1,11.43,Carylon,Preston,209 SW Glen, Fall Branch, Ohio, 17579,carylon_preston8807@inlook.com,data scientist,20,education,61000
4057,4058,1979-02-22,N,9,0,0.0,Marla,Simmons,366 High Stream Throughway, Penasco, Ohio, 95594,simmons9928@coldmail.com,undecided,20,education,61000
4058,4059,1998-11-23,F,1,0,0.0,Christin,Jones,697 Round Willow Bank, Yacolt, Delaware, 49899,jones6999@coldmail.com,undecided,20,financial services,135000
4059,4060,1981-05-25,M,12,3,10.71,Edmundo,Whitney,539 Shady Lagoon, Wilburton, South Carolina, 55455,whitney9312@hmail.com,data analyst,12,creative,66000
4060,4061,1952-03-07,M,2,7,19.85,Rogelio,Duran,356 Rise Viaduct, Fleming-Neon, Indiana, 68148,rogelio_duran3882@coldmail.com,iOS developer,27,creative,66000
4061,4062,1950-02-28,F,10,9,22.43,Fidelia,Stone,P.O. Box 16517, Pipervillage, Minnesota, 07420,fidelia4951@coldmail.com,machine learning engineer,35,analytics,86000
4062,4063,1992-08-10,F,12,10,14.86,Kimbery,Frank,P.O. Box 45596, Gulf Park Estates, South Carolina, 34724,kimbery_frank471@hmail.com,ux/ui designer,15,engineer,101000
4063,4064,1944-03-05,M,15,9,23.14,Werner,Velthuis,P.O. Box 92446, Phoenix village, Nebraska, 43682,werner_velthuis1896@inlook.com,machine learning engineer,35,software developer,110000
4064,4065,1976-03-05,F,0,10,13.27,Alice,Frazier,702 Colonial Third Bay, South Amherst, Pennsylvania, 36759,alice_frazier3758@woohoo.com,ux/ui designer,15,HR,80000
4065,4066,1970-12-13,N,8,4,5.12,Trenton,Colon,216 Bright Quail Glade, Clancy, Kansas, 10370,trenton_colon3940@inlook.com,software engineering,25,education,61000
4066,4067,1945-12-21,F,8,2,16.51,Leone,Myers,525 Amber Circle, Haven, Oregon, 44684,leone_myers1974@woohoo.com,data engineer,20,financial services,135000
4067,4068,1951-05-10,M,1,2,19.71,Jeffry,Chayah,764 Stony Leaf, Gruver, Kansas, 51104,jeffry_chayah1548@coldmail.com,data engineer,20,software developer,110000
4068,4069,1984-01-21,N,11,6,16.79,Horace,Key,P.O. Box 46097, Hawkinsville, Alaska, 38187,horace536@woohoo.com,frontend engineer,20,software developer,110000
4069,4070,1995-01-20,M,9,4,23.32,Earle,Boonzayer,P.O. Box 69340, Mud Bay, New Hampshire, 24745,earle4706@inlook.com,software engineering,25,analytics,86000
